,OBJECTID,ID,NOMBRE,CENSO,FINCA,PLANO,created_user,created_date,last_edited_user,last_edited_date,OBSERVACIONES,GlobalID,SHAPE.STArea(),SHAPE.STLength(),SHAPE
50,77,0,MUNICIPALIDAD DEL CANTON CENTRAL DE SAN JOSE,100459 0001 V,00651698,110458462006,,,114820761,2017-01-20 15:39:01,,{D52C9013-762C-426E-B428-6F23C9800DA4},686.1412353515625,219.6955977334151,"{'rings': [[[489676.4139999999, 1096626.3120000008], [489676.3673999999, 1096625.4134999998], [489674.5312999999, 1096620.168299999], [489673.5409000004, 1096621.1587000005], [489672.1895000003, 1096621.6532000005], [489670.10589999985, 1096622.4156999998], [489669.32320000045, 1096622.6643000003], [489663.60479999986, 1096624.4813], [489657.22919999994, 1096626.5311999992], [489650.91700000037, 1096628.7072], [489647.1618999997, 1096630.2454000004], [489633.3905999996, 1096635.263699999], [489611.77799999993, 1096643.1393], [489611.1172000002, 1096643.3769000005], [489591.9132000003, 1096645.7865999993], [489590.74729999993, 1096646.4159999993], [489583.43259999994, 1096650.3648000006], [489578.02049999963, 1096654.3395000007], [489581.6819000002, 1096661.8740999997], [489581.7494000001, 1096662.0130000003], [489591.8339999998, 1096656.6314000003], [489592.5593999997, 1096656.0780999996], [489617.0862999996, 1096647.2675], [489660.4252000004, 1096631.710000001], [489676.4139999999, 1096626.3120000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
51,78,0,INSTITUTO MIXTO DE AYUDA SOCIAL,100460 0001 V,00448774,110458472006,,,114820761,2017-02-06 15:13:40,,{D956F058-7DA8-49A3-B50F-A203AC8184BE},498.7621765136719,374.735495992303,"{'rings': [[[489737.64269999973, 1096684.6150000002], [489732.7703999998, 1096672.7829999998], [489730.42030000035, 1096667.0565000009], [489727.2460000003, 1096659.2816000003], [489744.17069999967, 1096652.7561000008], [489747.0248999996, 1096660.1000999995], [489749.28199999966, 1096665.8746000007], [489754.1973000001, 1096678.4074000008], [489758.08220000006, 1096677.0548999999], [489746.3783999998, 1096649.7445], [489726.6503999997, 1096657.1195], [489721.9526000004, 1096645.4318000004], [489715.1922000004, 1096628.6125000007], [489722.57210000046, 1096625.8388999999], [489727.7138, 1096623.9065000005], [489733.9682, 1096621.5559], [489728.81790000014, 1096609.6032999996], [489723.8909999998, 1096598.2327999994], [489723.7298999997, 1096595.9048999995], [489724.41640000045, 1096594.634299999], [489723.0351, 1096594.7509000003], [489720.3088999996, 1096594.9811000004], [489723.1495000003, 1096601.8662], [489725.4126000004, 1096607.3512999993], [489727.5647999998, 1096612.5677000005], [489730.19269999955, 1096619.1840000004], [489730.03550000023, 1096619.7361999992], [489729.3262, 1096620.2102000006], [489719.51609999966, 1096624.1459999997], [489713.3923000004, 1096626.6029000003], [489708.58079999965, 1096628.5331999995], [489702.4324000003, 1096631.0556000005], [489688.09449999966, 1096636.9733000007], [489688.65890000015, 1096638.6905000005], [489696.0822999999, 1096635.8684], [489701.4919999996, 1096633.8118999992], [489706.7559000002, 1096631.8106999993], [489712.5366000002, 1096629.6130999997], [489717.0449000001, 1096640.9461000003], [489719.2810000004, 1096646.5670999996], [489721.38609999977, 1096651.8588999994], [489723.66029999964, 1096657.5757], [489728.0822999999, 1096668.6916000005], [489730.1431, 1096673.8718999997], [489734.8114, 1096685.6071000006], [489737.64269999973, 1096684.6150000002]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
52,79,0,INSTITUTO MIXTO DE AYUDA SOCIAL,100460 0002 V,00448774,110458482006,,,114820761,2017-02-06 15:19:19,,{6A2DBBBC-65B4-4FCA-8E8E-7F7D74663EA1},1337.4976501464844,389.45181425798893,"{'rings': [[[489679.52190000005, 1096630.9651999995], [489677.35539999977, 1096631.6566000003], [489680.0242999997, 1096639.6874000002], [489681.8903999999, 1096645.3027999997], [489683.92929999996, 1096651.4379999992], [489685.73929999955, 1096656.8845000006], [489690.15550000034, 1096670.1733], [489690.41980000027, 1096670.9685999993], [489691.2846999997, 1096673.5712000001], [489694.94120000023, 1096684.573999999], [489703.0231999997, 1096708.8936], [489707.2076000003, 1096721.4848999996], [489709.6202999996, 1096728.7449999992], [489712.4321999997, 1096737.2062], [489714.3562000003, 1096742.9957999997], [489718.1317999996, 1096754.3567999993], [489718.9014999997, 1096756.6731000002], [489721.18340000045, 1096755.7576000001], [489727.19319999963, 1096753.568], [489722.9375, 1096742.5336000007], [489720.8563000001, 1096736.4696999993], [489719.46449999977, 1096732.4147999994], [489719.1690999996, 1096731.5161000006], [489716.79119999986, 1096724.2813000008], [489709.1058, 1096700.8989000004], [489759.99729999993, 1096680.682], [489758.08220000006, 1096677.0548999999], [489754.5005000001, 1096678.3201000001], [489744.9824000001, 1096681.8628000002], [489737.64269999973, 1096684.6150000002], [489734.8114, 1096685.6071000006], [489727.4402999999, 1096688.9669000003], [489722.0719999997, 1096691.4136999995], [489716.78560000006, 1096693.8232000005], [489708.71389999986, 1096697.5022999998], [489704.05030000024, 1096684.4737999998], [489702.0239000004, 1096678.8129999992], [489699.9530999996, 1096673.0281000007], [489699.85529999994, 1096672.7548999991], [489698.19969999976, 1096667.7177000009], [489696.28479999956, 1096661.8917999994], [489694.41449999996, 1096656.2016000003], [489692.40589999966, 1096650.0906000007], [489688.65890000015, 1096638.6905000005], [489688.09449999966, 1096636.9733000007], [489685.49340000004, 1096629.0595999993], [489684.3947999999, 1096629.4101999998], [489679.52190000005, 1096630.9651999995]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
53,80,0,INSTITUTO MIXTO DE AYUDA SOCIAL,100459 0002 V,00448774,110463902006,,,114820761,2017-01-20 15:39:42,,{E1BCAC51-DEEB-47B3-BEFE-0DD9220AC5D6},482.0766906738281,281.74741790604844,"{'rings': [[[489592.5593999997, 1096656.0780999996], [489591.8339999998, 1096656.6314000003], [489592.8076999998, 1096657.0779], [489594.69010000024, 1096657.9409999996], [489596.71470000036, 1096658.8694000002], [489599.30090000015, 1096663.5216000006], [489602.29839999974, 1096668.9137999993], [489605.3141000001, 1096674.208900001], [489608.13329999987, 1096679.1087999996], [489611.3234000001, 1096684.6139000002], [489614.4223999996, 1096689.9100000001], [489617.1945000002, 1096694.6445000004], [489620.3201000001, 1096699.9782999996], [489624.85309999995, 1096708.2687999997], [489626.5080000004, 1096708.0481000002], [489625.8117000004, 1096706.1942999996], [489620.7915000003, 1096696.2761000004], [489629.5109000001, 1096693.4677000009], [489635.3537999997, 1096691.5856999997], [489641.2714999998, 1096689.6797000002], [489646.82830000017, 1096687.8900000006], [489652.6490000002, 1096686.0152000003], [489660.35450000037, 1096683.5333999991], [489666.5407999996, 1096681.5407999996], [489672.62760000024, 1096679.5803999994], [489678.26970000006, 1096677.7631], [489684.4190999996, 1096675.7825000007], [489691.2846999997, 1096673.5712000001], [489690.41980000027, 1096670.9685999993], [489690.15550000034, 1096670.1733], [489685.28830000013, 1096671.7038000003], [489682.2215, 1096672.668299999], [489679.11980000045, 1096673.5950000007], [489673.58469999954, 1096675.2489], [489670.84920000006, 1096676.0662999991], [489667.7856999999, 1096676.9711000007], [489658.72080000024, 1096679.6483999994], [489651.46279999986, 1096682.1338], [489644.34800000023, 1096684.5950000007], [489638.68369999994, 1096686.5545000006], [489633.24149999954, 1096688.4372000005], [489627.8373999996, 1096690.3067000005], [489619.97780000046, 1096693.0255999994], [489613.0884999996, 1096682.4506], [489610.5197999999, 1096677.2920999993], [489607.5125000002, 1096671.2528000008], [489605.0667000003, 1096666.2740000002], [489600.5198999997, 1096654.6326000001], [489599.96999999974, 1096653.4159999993], [489598.4587000003, 1096653.958900001], [489592.5593999997, 1096656.0780999996]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
54,81,0,INSTITUTO MIXTO DE AYUDA SOCIAL,100453 0001 V,00160584,108931161990,,,114820761,2017-02-03 15:41:43,,{75F9D170-095C-4F57-B451-93166F6068F1},1302.1415100097656,432.83929584824244,"{'rings': [[[489739.63489999995, 1096530.0189999994], [489737.7581000002, 1096523.1555000003], [489736.1573999999, 1096517.3013000004], [489734.6654000003, 1096511.8450000007], [489733.48610000033, 1096507.5324000008], [489733.0632999996, 1096505.9860999994], [489731.4665000001, 1096500.1465000007], [489730.1531999996, 1096495.3435999993], [489729.9907999998, 1096494.7622999996], [489729.8158999998, 1096494.1360999998], [489726.7298999997, 1096483.0902999993], [489726.0604999997, 1096481.2299000006], [489726.1928000003, 1096479.7747000009], [489726.78809999954, 1096478.5841000006], [489727.7142000003, 1096477.6580999997], [489733.0719999997, 1096476.2028], [489739.18319999985, 1096474.2770000007], [489738.8967000004, 1096473.1075], [489738.0153000001, 1096469.394200001], [489683.36840000004, 1096483.696799999], [489684.74619999994, 1096488.7315999996], [489685.55119999964, 1096492.8830999993], [489685.97119999956, 1096495.0494], [489688.7271999996, 1096508.6938000005], [489689.58210000023, 1096513.1117000002], [489692.2380999997, 1096526.8385000005], [489692.30790000036, 1096528.1460999995], [489694.78479999956, 1096540.4174000006], [489697.6644000001, 1096554.6838000007], [489698.1361999996, 1096556.8014000002], [489699.94519999996, 1096566.5351], [489705.4994000001, 1096565.1008000001], [489706.6860999996, 1096564.6116000004], [489705.2720999997, 1096557.5797000006], [489703.8979000002, 1096550.7455000002], [489703.76219999976, 1096550.0705999993], [489702.65479999967, 1096544.5627999995], [489702.5067999996, 1096543.8268999998], [489701.4770999998, 1096538.7058000006], [489701.29619999975, 1096537.8065000009], [489700.3063000003, 1096532.8833000008], [489700.12739999965, 1096531.9938999992], [489699.1420999998, 1096527.0933999997], [489699.06379999965, 1096526.704], [489698.0025000004, 1096521.4261000007], [489697.79420000035, 1096520.3899000008], [489696.82129999995, 1096515.5515], [489696.63850000035, 1096514.6425], [489695.6469999999, 1096509.7116999999], [489695.4241000004, 1096508.6030000001], [489694.3520999998, 1096503.2717000004], [489694.16089999955, 1096502.3208000008], [489692.1667999998, 1096492.4035], [489691.8671000004, 1096490.5248000007], [489692.21410000045, 1096488.8893], [489694.4101999998, 1096486.805400001], [489698.94600000046, 1096485.5945999995], [489705.5122999996, 1096483.8417000007], [489705.8375000004, 1096483.7548999991], [489712.8354000002, 1096481.9843000006], [489715.97589999996, 1096481.5930000003], [489719.2742999997, 1096481.9507999998], [489720.81070000026, 1096482.3968000002], [489724.75650000013, 1096496.9075000007], [489726.27660000045, 1096502.4978999998], [489727.8672000002, 1096508.3475000001], [489729.3761999998, 1096513.8968000002], [489730.8492999999, 1096519.3143000007], [489732.6051000003, 1096525.7711999994], [489734.07689999975, 1096531.1838000007], [489735.6437999997, 1096536.9463], [489737.0390999997, 1096542.0776000004], [489738.6074000001, 1096547.8454], [489738.8295999998, 1096548.6623], [489740.6127000004, 1096555.227499999], [489743.46609999985, 1096554.4201999996], [489743.8953, 1096554.298800001], [489744.61209999956, 1096554.0960000008], [489746.1046000002, 1096553.6791999992], [489739.63489999995, 1096530.0189999994]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
55,82,0,MUNICIPALIDAD DEL CANTON CENTRAL DE SAN JOSE,050011 0001 V,00223599,103124671978,,,114820761,2017-01-20 15:18:09,,{7342DB47-270E-473E-B43B-CE48F76FBCE7},2184.6085205078125,444.5264013516084,"{'rings': [[[493077.0661000004, 1096656.4843000006], [493069.94739999995, 1096661.3280999996], [493070.42640000023, 1096661.5296], [493071.89130000025, 1096662.5511000007], [493072.17899999954, 1096662.7751000002], [493073.0379999997, 1096663.3507000003], [493076.8082999997, 1096666.3098000009], [493085.32299999986, 1096672.6502], [493090.4216, 1096675.9228000008], [493121.21630000044, 1096698.2588], [493134.7751000002, 1096708.0387999993], [493137.0379999997, 1096709.671], [493140.27219999954, 1096705.9003999997], [493142.06989999954, 1096704.4025999997], [493135.41899999976, 1096699.5985000003], [493131.5214999998, 1096696.512599999], [493130.7161999997, 1096695.4975000005], [493130.3344999999, 1096694.7783000004], [493130.4182000002, 1096693.8469999991], [493130.84059999976, 1096692.9576999992], [493131.38999999966, 1096692.1952], [493134.3075000001, 1096689.1445000004], [493136.34609999973, 1096687.0150000006], [493141.98670000024, 1096681.1228999998], [493147.284, 1096675.5895000007], [493153.04700000025, 1096669.569599999], [493157.85720000044, 1096664.5449], [493163.71410000045, 1096658.5626999997], [493168.95299999975, 1096653.1174999997], [493172.24450000003, 1096649.6963], [493173.6409999998, 1096649.3562000003], [493175.3339999998, 1096649.1427999996], [493177.0705000004, 1096650.1144999992], [493181.6043999996, 1096654.6390000004], [493185.90469999984, 1096658.4441], [493187.5751, 1096656.0730000008], [493192.01389999967, 1096650.6078999992], [493193.3024000004, 1096649.081700001], [493192.3066999996, 1096648.0668000001], [493189.9782999996, 1096645.7279000003], [493184.3426999999, 1096640.2510000002], [493177.0005000001, 1096633.2660000008], [493163.38790000044, 1096619.9485], [493159.1507000001, 1096615.8469999991], [493157.74459999986, 1096614.0897000004], [493156.5563000003, 1096613.0142], [493154.1880999999, 1096610.4492000006], [493153.08139999956, 1096609.2504999992], [493149.8821999999, 1096606.0369000006], [493148.7801000001, 1096604.5142], [493148.5673000002, 1096603.413899999], [493148.73539999966, 1096602.3132000007], [493136.08800000045, 1096610.7920999993], [493138.0354000004, 1096611.0864000004], [493139.0098000001, 1096611.8473000005], [493143.0088999998, 1096615.7533999998], [493148.6771999998, 1096621.2901000008], [493154.45990000013, 1096626.9384000003], [493160.30030000024, 1096632.7850000001], [493164.12509999983, 1096636.7945000008], [493164.6347000003, 1096638.4024999999], [493164.46740000043, 1096640.3074999992], [493163.19990000036, 1096642.5944999997], [493158.6118999999, 1096647.0014999993], [493157.81909999996, 1096647.4908000007], [493154.2326999996, 1096651.2881000005], [493148.66050000023, 1096657.1881000008], [493143.1453999998, 1096662.9945999999], [493138.0295000002, 1096668.3065000009], [493132.3104999997, 1096674.2446999997], [493128.96219999995, 1096677.7213000003], [493125.64329999965, 1096681.5343999993], [493123.0217000004, 1096684.1614999995], [493121.88019999955, 1096685.4748999998], [493119.8491000002, 1096686.1119], [493117.6054999996, 1096685.9450000003], [493116.67360000033, 1096685.3110000007], [493113.05869999994, 1096682.7865999993], [493106.61730000004, 1096678.2883000001], [493100.0301999999, 1096673.6882000007], [493096.2774, 1096671.0676000006], [493093.6238000002, 1096669.2019999996], [493086.9018000001, 1096664.4761999995], [493079.03699999955, 1096658.9795999993], [493077.65979999956, 1096657.5842000004], [493077.0661000004, 1096656.4843000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
56,83,0,EL ESTADO,050011A0001 V,00259304,100005451970,,,114820761,2017-02-07 15:10:37,,{755ABB03-AAFF-4927-8FB1-F5C12BCD0CFB},4819.0167236328125,287.77173739913786,"{'rings': [[[493137.0379999997, 1096709.671], [493134.7751000002, 1096708.0387999993], [493121.21630000044, 1096698.2588], [493090.4216, 1096675.9228000008], [493085.32299999986, 1096672.6502], [493073.0379999997, 1096663.3507000003], [493071.89130000025, 1096662.5511000007], [493069.94739999995, 1096661.3280999996], [493066.7455000002, 1096661.8387000002], [493028.5784, 1096668.9235999994], [493028.68840000033, 1096670.0339000002], [493028.45830000006, 1096671.5044], [493027.8280999996, 1096672.8648000006], [493027.19799999986, 1096673.6449999996], [493035.4802000001, 1096698.8988000005], [493050.0382000003, 1096710.0109], [493056.44990000036, 1096714.385399999], [493061.4035, 1096717.5931000002], [493094.35170000046, 1096739.2552000005], [493099.95749999955, 1096744.204500001], [493104.06120000035, 1096744.9124999996], [493133.4863999998, 1096713.4419999998], [493137.0379999997, 1096709.671]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
57,84,0,MUNICIPALIDAD DEL CANTON CENTRAL DE SAN JOSE,05005330001 V,00228839,100355461977,,,114820761,2017-01-20 15:18:09,,{335A9C7F-A1FC-4B3F-9689-098CF090690F},6299.354064941406,903.80848781134,"{'rings': [[[493236.1880000001, 1097576.8304999992], [493233.6333999997, 1097588.5768999998], [493231.25040000025, 1097599.4814], [493229.98149999976, 1097600.4351000004], [493219.43769999966, 1097598.4057999998], [493205.3729999997, 1097595.6988999993], [493202.83210000023, 1097594.5903999992], [493201.8777999999, 1097592.8453000002], [493201.55869999994, 1097591.2583000008], [493201.6621000003, 1097587.5987999998], [493186.4726, 1097585.0834999997], [493185.9989, 1097587.4649999999], [493184.8898, 1097589.3709999993], [493183.7792999996, 1097590.007099999], [493182.19269999955, 1097590.6437], [493181.07930000033, 1097590.5210999995], [493179.50100000016, 1097592.7466000002], [493172.9877000004, 1097600.0984000005], [493171.2522, 1097602.2425999995], [493182.5806999998, 1097604.7951999996], [493193.54640000034, 1097607.3856000006], [493226.02799999993, 1097614.5665000007], [493226.9829000002, 1097616.9463999998], [493218.4528000001, 1097656.6385999992], [493217.3432, 1097658.0683999993], [493214.48869999964, 1097660.6110999994], [493241.3132999996, 1097659.4718999993], [493237.93929999974, 1097651.4373000003], [493236.8569, 1097648.0478000008], [493236.84970000014, 1097641.2223000005], [493237.12239999976, 1097638.3731999993], [493239.5856999997, 1097627.4905999992], [493241.74650000036, 1097618.3596], [493245.3959999997, 1097617.0858999994], [493255.2603000002, 1097620.237400001], [493262.67640000023, 1097621.6853999998], [493270.6372999996, 1097623.3387000002], [493281.91339999996, 1097625.4605], [493284.4550999999, 1097627.3627000004], [493286.1177000003, 1097630.1616999991], [493286.99930000026, 1097631.6458], [493290.9709000001, 1097634.8162999991], [493295.7344000004, 1097636.2399000004], [493298.0686999997, 1097636.3845000006], [493303.19400000013, 1097635.4384000003], [493305.5610999996, 1097634.1096], [493307.16000000015, 1097633.2119999994], [493309.5374999996, 1097629.8761], [493310.9612999996, 1097625.271400001], [493310.8635999998, 1097622.1555000003], [493310.7971000001, 1097620.0333999991], [493309.2062999997, 1097616.7017], [493306.8230999997, 1097614.6405999996], [493306.02610000037, 1097611.4668000005], [493307.43429999985, 1097604.8618], [493307.9216, 1097602.5757999998], [493309.8679999998, 1097593.932], [493314.4952999996, 1097573.3826000001], [493317.2455000002, 1097561.1689999998], [493317.71750000026, 1097559.0726999994], [493318.82519999985, 1097555.7380999997], [493322.3130000001, 1097551.6074], [493322.54899999965, 1097551.3708999995], [493327.4835999999, 1097546.3662999999], [493328.8125, 1097543.5053000003], [493329.3213999998, 1097541.0329], [493329.7600999996, 1097538.9010000005], [493328.80310000014, 1097534.4574999996], [493327.05319999997, 1097530.8084999993], [493325.4978, 1097529.6875999998], [493324.19379999954, 1097528.7478999998], [493323.83160000015, 1097528.4699000008], [493322.12870000023, 1097527.1627999991], [493318.7943000002, 1097526.2138999999], [493315.4609000003, 1097526.2172999997], [493312.28670000006, 1097526.6969000008], [493310.0661000004, 1097528.2864999995], [493309.72919999994, 1097528.4741999991], [493305.3065999998, 1097530.6724999994], [493293.86400000006, 1097528.3257], [493280.0398000004, 1097525.4903999995], [493274.5058000004, 1097524.3553999998], [493269.01049999986, 1097522.1640000008], [493263.5465000002, 1097517.8587999996], [493259.88879999984, 1097511.3545999993], [493259.3794999998, 1097510.1173999999], [493251.1361999996, 1097490.0935999993], [493252.08550000004, 1097487.0767], [493237.5663999999, 1097491.8538000006], [493248.39080000017, 1097521.0494], [493242.74010000005, 1097546.9060999993], [493241.84669999965, 1097550.9943000004], [493240.0685999999, 1097559.1304000001], [493237.64049999975, 1097570.2112000007], [493237.21300000045, 1097572.1506999992], [493236.1880000001, 1097576.8304999992]], [[493244.6189000001, 1097604.9662999995], [493250.1774000004, 1097580.8330000006], [493252.4219000004, 1097571.0881999992], [493255.36789999995, 1097557.9376999997], [493257.5604999997, 1097548.3450000007], [493259.78780000005, 1097538.6000999995], [493260.8975999998, 1097537.3290999997], [493262.96079999954, 1097537.0095000006], [493284.7115000002, 1097542.0474999994], [493306.62289999984, 1097547.1227000002], [493307.5762, 1097547.9153000005], [493308.2126000002, 1097549.3432999998], [493306.14520000014, 1097558.9565999992], [493304.0340999998, 1097568.773], [493301.9605999999, 1097578.4146999996], [493297.75739999954, 1097597.9592000004], [493293.83779999986, 1097616.1849000007], [493292.8872999996, 1097617.9319000002], [493291.6180999996, 1097618.5681999996], [493290.3481999999, 1097618.5694999993], [493268.5142999999, 1097613.5787000004], [493245.4160000002, 1097608.2989000008], [493244.6211000001, 1097607.0298999995], [493244.6189000001, 1097604.9662999995]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
58,85,0,MUNICIPALIDAD DEL CANTON CENTRAL DE SAN JOSE,05003920001 V,00167635, ,,,114820761,2017-01-20 15:18:09,,{A801E41E-3017-40B0-9399-B358CE3FA925},2804.359588623047,416.23882628132037,"{'rings': [[[493481.9894000003, 1097385.5985000003], [493479.81709999964, 1097400.0141000003], [493549.6037999997, 1097411.1819000002], [493550.8755999999, 1097413.0854000002], [493552.38879999984, 1097425.6141], [493557.55069999956, 1097466.106899999], [493573.00009999983, 1097470.9997000005], [493563.8809000002, 1097401.0590000004], [493558.06010000035, 1097347.4013999999], [493543.5608999999, 1097342.9563999996], [493546.84169999976, 1097368.7796999998], [493549.2758999998, 1097391.9573], [493547.47670000046, 1097395.3440000005], [493544.5133999996, 1097394.9669000003], [493482.3838999998, 1097385.6433000006], [493481.9894000003, 1097385.5985000003]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
59,86,0,EL ESTADO,060006 0001 V,00389140, ,,,114820761,2017-01-13 15:48:19,,{984ED4BA-D520-4190-A295-E71AAEF368B0},21.57049560546875,62.88520206794249,"{'rings': [[[492694.75100000016, 1096213.3945000004], [492695.8108999999, 1096215.0337000005], [492700.5164999999, 1096211.6953999996], [492703.69209999964, 1096212.6444000006], [492713.0022, 1096230.7008999996], [492703.75820000004, 1096211.4301999994], [492699.58050000016, 1096210.1817000005], [492694.75100000016, 1096213.3945000004]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
60,87,0,CALLE PRIVADA,050023 0001 V,00097180,100048501966,,,114820761,2017-02-07 15:10:41,,{D753D00A-3A83-4BB6-8A7A-690BD57BC23A},354.5260009765625,125.10053941483999,"{'rings': [[[493919.48419999983, 1096826.3493000008], [493916.1621000003, 1096805.5792999994], [493907.6880999999, 1096806.2710999995], [493906.47759999987, 1096799.8724000007], [493904.3158999998, 1096789.8636000007], [493901.8514999999, 1096780.0062000006], [493895.0415000003, 1096782.8055000007], [493898.6026999997, 1096798.1544000003], [493901.58050000016, 1096811.177100001], [493904.9293999998, 1096811.1125000007], [493911.6588000003, 1096811.0244999994], [493913.4478000002, 1096826.9518999998], [493915.8847000003, 1096826.7091000006], [493919.48419999983, 1096826.3493000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
61,88,0,CALLE PUBLICA,050018 0001 V,00078206, ,,,114820761,2017-01-12 21:37:33,,{7128CB8F-9830-4B24-97D7-500A9268152B},325.2609558105469,140.45723130560657,"{'rings': [[[494039.7655999996, 1096431.9602000006], [494032.22759999987, 1096420.0976], [494022.59080000035, 1096407.3233000003], [494012.6319000004, 1096394.4762999993], [494005.2483000001, 1096380.5266999993], [494003.60560000036, 1096377.4232], [493999.01910000015, 1096379.6095000003], [494000.85080000013, 1096382.8224999998], [494009.3957000002, 1096397.8110000007], [494018.55989999976, 1096409.8873999994], [494025.9475999996, 1096421.1634], [494034.37959999964, 1096433.1567000002], [494039.7655999996, 1096431.9602000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
62,89,0,EL ESTADO,050041 0002 V,00326839, ,,,114820761,2017-01-06 16:58:42,,{141E6EA3-CAC6-4D75-B941-54E60A5642E2},240.86557006835938,77.39243703317302,"{'rings': [[[493739.6129999999, 1097293.9872999992], [493729.7246000003, 1097281.0371000003], [493720.3861999996, 1097269.2480999995], [493714.2670999998, 1097273.919399999], [493733.03160000034, 1097298.0944999997], [493739.6129999999, 1097293.9872999992]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
63,90,0,MUNICIPALIDAD DEL CANTON CENTRAL DE SAN JOSE,050022 0002 V,00313660,105297771984,,,114820761,2017-01-20 15:18:09,,{C6E69D78-8B9E-4D65-99C2-88901DA651D5},276.99176025390625,92.17579978645857,"{'rings': [[[494138.84580000024, 1096633.9201999996], [494142.02080000006, 1096635.613500001], [494148.81879999954, 1096668.6325000003], [494150.8010999998, 1096668.5448000003], [494156.20249999966, 1096667.5752000008], [494148.6882999996, 1096631.1685000006], [494138.84580000024, 1096633.9201999996]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
64,91,0,EL ESTADO,050041 0001 V,00316475,100332491977,,,114820761,2017-01-06 16:56:50,,{D36DD49A-87A7-4BB2-A3AC-6C5B71040214},114.78439331054688,45.82861786472189,"{'rings': [[[493739.6129999999, 1097293.9872999992], [493733.03160000034, 1097298.0944999997], [493742.4249, 1097310.1963999998], [493748.6752000004, 1097306.6295999996], [493739.6129999999, 1097293.9872999992]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
65,93,0,INSTITUTO MIXTO DE AYUDA SOCIAL,05000910002 V,000652050,106038872000,,,114130745,2020-01-29 17:40:30,,{253478CE-0330-44E8-8F03-76ECD7271B84},1837.4715881347656,552.6344413029859,"{'rings': [[[493409.5565999998, 1096278.5501000006], [493400.99789999984, 1096265.5429999996], [493389.12650000025, 1096247.0365999993], [493382.54399999976, 1096229.1396999992], [493393.3674999997, 1096226.4463], [493398.9988000002, 1096225.0449], [493404.6292000003, 1096223.6437999997], [493411.0650000004, 1096222.042199999], [493416.36560000014, 1096220.7232000008], [493422.41339999996, 1096219.2182], [493422.13320000004, 1096217.6054999996], [493421.41669999994, 1096213.4821000006], [493415.87789999973, 1096214.8048], [493410.04360000044, 1096216.1980000008], [493404.2633999996, 1096217.5782999992], [493398.42059999984, 1096218.9736000001], [493392.3053000001, 1096220.4339000005], [493387.0417999998, 1096221.6908999998], [493380.99349999987, 1096223.1351999994], [493378.3130999999, 1096207.9463999998], [493375.5516999997, 1096192.2984999996], [493380.93400000036, 1096190.9825], [493386.80700000003, 1096189.5463999994], [493392.8739, 1096188.0629999992], [493399.07579999976, 1096186.546599999], [493404.4807000002, 1096185.2250999995], [493410.0207000002, 1096183.8705000002], [493416.017, 1096182.4043000005], [493415.8761999998, 1096181.5574999992], [493415.0218000002, 1096176.4186000004], [493409.59360000025, 1096177.7616000008], [493403.48780000024, 1096179.2722999994], [493398.2803999996, 1096180.5606999993], [493392.36209999956, 1096182.0249000005], [493386.3987999996, 1096183.5002999995], [493380.7187999999, 1096184.9056000002], [493374.1783999996, 1096186.5238000005], [493372.03479999956, 1096170.8115999997], [493369.91779999994, 1096155.2938], [493375.1359000001, 1096154.1070000008], [493381.6013000002, 1096152.6366000008], [493387.4497999996, 1096151.3063999992], [493392.87229999993, 1096150.0731000006], [493398.35560000036, 1096148.8259999994], [493409.8716000002, 1096146.2069000006], [493409.55030000024, 1096144.4759999998], [493408.7851, 1096140.3538000006], [493369.66449999996, 1096149.2292], [493367.27329999954, 1096148.6340999994], [493365.71410000045, 1096143.6752000004], [493358.5212000003, 1096145.3220000006], [493373.24179999996, 1096222.5023999996], [493374.15020000003, 1096226.8214999996], [493378.78089999966, 1096240.0562999994], [493377.0610999996, 1096241.511499999], [493378.16000000015, 1096246.4180999994], [493380.44519999996, 1096250.7401], [493382.97640000004, 1096251.5700000003], [493393.53729999997, 1096264.8476], [493399.2421000004, 1096270.8584000003], [493401.89719999954, 1096275.9263000004], [493403.8437999999, 1096279.6418999992], [493409.5565999998, 1096278.5501000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
